dissimilarity,correlation,contrast,dot,class
6.4111111111111105,0.757967751559761,68.17777777777779,2,0
5.28888888888889,0.8225838724738215,53.455555555555584,2,0
4.077777777777778,0.8419818472675188,41.91111111111112,2,0
5.611111111111111,0.7488436922821448,40.70000000000001,2,0
5.177777777777775,0.797398845178816,74.53333333333332,2,0
6.7888888888888905,0.8051971974936085,37.20000000000001,2,0
7.977777777777777,0.7838444240776077,50.08888888888889,2,0
6.433333333333334,0.8505377830113792,72.70000000000005,1,0
4.522222222222221,0.8752753050361025,34.855555555555554,1,0
5.300000000000001,0.9008575610336258,52.58888888888892,1,0
5.777777777777779,0.8414553431832116,54.53333333333334,1,0
4.788888888888888,0.8680093803932962,38.36666666666665,1,0
4.066666666666668,0.9326403080501764,25.31111111111111,1,0
6.122222222222222,0.8849853238544915,59.12222222222225,1,0
4.088888888888889,0.8815324533934712,30.844444444444438,1,0
6.200000000000002,0.8532769127192379,67.15555555555558,1,0
6.711111111111112,0.741155545769954,72.70000000000005,2,0
4.177777777777778,0.798902859163983,34.855555555555554,2,0
5.088888888888888,0.7039212357833983,52.58888888888892,2,0
5.999999999999997,0.8054051712241943,54.53333333333334,2,0
4.544444444444445,0.7831379939706863,38.36666666666665,2,0
5.200000000000001,0.8889205008022406,25.31111111111111,2,0
4.844444444444445,0.8591945493485795,59.12222222222225,2,0
5.666666666666664,0.8120527170742369,30.844444444444438,2,0
7.2444444444444445,0.7676811027100715,67.15555555555558,2,0
6.1000000000000005,0.9095929031478827,56.87777777777779,1,0
4.755555555555552,0.8721778054189411,34.711111111111116,1,0
5.38888888888889,0.8768020065255921,51.34444444444448,1,0
6.088888888888888,0.86329638380408,54.84444444444445,1,0
4.922222222222222,0.9189877491080857,38.16666666666668,1,0
5.2222222222222205,0.9053153546216598,40.777777777777786,1,0
7.333333333333334,0.8645819927171416,88.33333333333337,1,0
4.9222222222222225,0.9181523780136557,39.722222222222236,1,0
5.377777777777776,0.8638662440952988,47.35555555555558,1,0
5.311111111111111,0.6694656756188204,56.87777777777779,2,0
5.577777777777778,0.7167982390836851,34.711111111111116,2,0
5.733333333333333,0.8332090665076053,51.34444444444448,2,0
5.322222222222222,0.7217143480727125,54.84444444444445,2,0
5.733333333333333,0.8139119453455039,38.16666666666668,2,0
6.344444444444446,0.7853773423915089,40.777777777777786,2,0
5.7,0.8022244417077972,88.33333333333337,2,0
5.633333333333333,0.8039212027957338,39.722222222222236,2,0
5.811111111111111,0.8969761885144603,47.35555555555558,2,0
6.222222222222222,0.8558270453133879,72.73333333333338,1,0
5.066666666666666,0.876979132015727,41.000000000000014,1,0
5.422222222222222,0.7388004253829027,49.91111111111111,1,0
8.07777777777778,0.8508319827953675,100.90000000000003,1,0
5.266666666666667,0.9030658351526433,42.8,1,0
5.077777777777776,0.8555883994838519,43.833333333333336,1,0
6.7666666666666675,0.897401740919222,70.47777777777783,1,0
4.900000000000001,0.8817106616093442,38.41111111111113,1,0
5.066666666666667,0.883167045787257,46.111111111111114,1,0
5.522222222222222,0.8255434694456597,72.73333333333338,2,0
4.477777777777778,0.622708634617607,41.000000000000014,2,0
4.377777777777776,0.8285780293404181,49.91111111111111,2,0
5.033333333333332,0.8089090668240224,100.90000000000003,2,0
5.322222222222221,0.8545348686220664,42.8,2,0
6.788888888888886,0.6858605949299132,43.833333333333336,2,0
5.488888888888888,0.7978735131126676,70.47777777777783,2,0
5.344444444444446,0.8013087837372888,38.41111111111113,2,0
5.677777777777778,0.8190875872379971,46.111111111111114,2,0
5.788888888888888,0.9024562808367712,55.01111111111111,1,0
5.688888888888888,0.8053957167142033,54.044444444444444,1,0
6.555555555555556,0.8274900748665082,73.64444444444446,1,0
5.088888888888887,0.8877478445456711,45.55555555555554,1,0
5.71111111111111,0.8646801965283385,47.31111111111111,1,0
4.555555555555554,0.8607014128343896,32.577777777777776,1,0
6.300000000000002,0.9083590558832484,62.03333333333338,1,0
4.388888888888887,0.906237970548243,35.588888888888896,1,0
5.644444444444445,0.9194765515039671,53.93333333333334,1,0
4.888888888888888,0.8659980216096802,55.01111111111111,2,0
6.8666666666666645,0.7760685359920879,54.044444444444444,2,0
5.700000000000001,0.837493208632544,73.64444444444446,2,0
6.411111111111113,0.6695684294177621,45.55555555555554,2,0
5.488888888888889,0.8219464381186917,47.31111111111111,2,0
4.588888888888889,0.7739277952317332,32.577777777777776,2,0
6.1111111111111125,0.7423389848422536,62.03333333333338,2,0
7.0888888888888895,0.8033137595804634,35.588888888888896,2,0
4.2444444444444445,0.8748204391545249,53.93333333333334,2,0
5.233333333333333,0.8527710706003727,44.477777777777796,1,0
6.511111111111111,0.8418395534682871,70.75555555555556,1,0
4.788888888888887,0.905096116970309,45.32222222222223,1,0
6.022222222222223,0.8553217767191568,65.60000000000002,1,0
4.788888888888889,0.9241748608164672,38.233333333333334,1,0
4.988888888888891,0.886920706118028,42.32222222222224,1,0
5.722222222222224,0.8905229412602728,63.61111111111115,1,0
5.188888888888889,0.9043622439934939,46.7888888888889,1,0
4.622222222222223,0.8933428256900082,35.95555555555558,1,0
4.78888888888889,0.8113125700422071,44.477777777777796,2,0
4.7555555555555555,0.8595104480134951,70.75555555555556,2,0
6.67777777777778,0.7045398839766446,45.32222222222223,2,0
5.666666666666668,0.8031268674296623,65.60000000000002,2,0
5.333333333333332,0.7655472832176253,38.233333333333334,2,0
6.977777777777779,0.7973079106898181,42.32222222222224,2,0
5.02222222222222,0.792790848262465,63.61111111111115,2,0
6.144444444444446,0.7835068674221468,46.7888888888889,2,0
4.3888888888888875,0.7667622343054871,35.95555555555558,2,0
5.588888888888889,0.8169044177987811,62.788888888888884,1,0
5.088888888888889,0.8991441554282231,39.26666666666667,1,0
5.3666666666666645,0.8818339227970654,45.18888888888886,1,0
4.2,0.8857007894303648,35.488888888888894,1,0
4.655555555555554,0.9084996799398946,38.14444444444444,1,0
6.61111111111111,0.8364820610180327,69.72222222222226,1,0
5.022222222222221,0.9205279630538508,39.02222222222223,1,0
6.366666666666667,0.9255805257373998,67.32222222222224,1,0
4.288888888888887,0.8797385870608062,34.199999999999996,1,0
5.566666666666666,0.8194066020021141,62.788888888888884,2,0
4.833333333333333,0.7587277825696809,39.26666666666667,2,0
6.688888888888889,0.6622969458669237,45.18888888888886,2,0
7.477777777777776,0.7077590920941786,35.488888888888894,2,0
5.000000000000001,0.8536505299865284,38.14444444444444,2,0
6.155555555555554,0.8012881522809316,69.72222222222226,2,0
5.71111111111111,0.8099019748193582,39.02222222222223,2,0
4.4111111111111105,0.867541597695689,67.32222222222224,2,0
5.066666666666665,0.7944747492521557,34.199999999999996,2,0
6.766666666666666,0.9329429306506521,69.30000000000004,1,0
6.4111111111111105,0.8954508394411409,68.03333333333337,1,0
5.855555555555553,0.8738394307870956,52.411111111111104,1,0
5.411111111111113,0.9509724033877722,53.27777777777779,1,0
6.4777777777777805,0.8992748828763116,66.90000000000006,1,0
5.022222222222221,0.914155606094826,40.35555555555556,1,0
4.755555555555555,0.9576135806939446,39.79999999999998,1,0
5.177777777777778,0.9621677274429051,44.911111111111126,1,0
4.977777777777776,0.9595796182933325,41.00000000000001,1,0
7.566666666666666,0.8406129301185519,69.30000000000004,2,0
7.0111111111111075,0.838522173499649,68.03333333333337,2,0
8.422222222222226,0.8168836595977291,52.411111111111104,2,0
7.533333333333329,0.8983378428655278,53.27777777777779,2,0
8.844444444444449,0.8776205065766745,66.90000000000006,2,0
8.344444444444447,0.8108119726633327,40.35555555555556,2,0
5.588888888888887,0.847484446080351,39.79999999999998,2,0
4.51111111111111,0.8943454054662019,44.911111111111126,2,0
7.244444444444444,0.8278025622062647,41.00000000000001,2,0
5.811111111111112,0.9348386146882535,59.255555555555546,1,0
6.222222222222222,0.9227858961196045,61.00000000000001,1,0
6.288888888888889,0.8908071045677888,67.31111111111113,1,0
6.355555555555556,0.95856749240432,73.1777777777778,1,0
4.855555555555553,0.9580130423136588,38.055555555555564,1,0
5.6444444444444395,0.8983366113846238,61.13333333333333,1,0
5.722222222222224,0.9507084482699718,52.63333333333337,1,0
4.3777777777777755,0.9106848048603312,36.06666666666667,1,0
4.466666666666667,0.9641559688505449,34.51111111111113,1,0
6.07777777777778,0.840259122717832,59.255555555555546,2,0
5.888888888888886,0.7664740219086669,61.00000000000001,2,0
7.188888888888889,0.8430732109473161,67.31111111111113,2,0
6.233333333333334,0.9112724103208829,73.1777777777778,2,0
7.444444444444444,0.8633253838710987,38.055555555555564,2,0
7.3999999999999995,0.8602407200278988,61.13333333333333,2,0
5.7222222222222205,0.8011655810764485,52.63333333333337,2,0
6.566666666666666,0.7478781093327911,36.06666666666667,2,0
6.155555555555556,0.854712418269843,34.51111111111113,2,0
6.377777777777777,0.9219681315367202,68.93333333333338,1,0
5.566666666666668,0.927217594583741,52.011111111111134,1,0
6.233333333333334,0.8424987413797312,61.70000000000002,1,0
5.255555555555557,0.9764520751793689,44.21111111111113,1,0
6.011111111111111,0.9478466393634556,58.033333333333346,1,0
5.322222222222223,0.9297668068294196,46.16666666666668,1,0
5.577777777777778,0.9573692313677972,51.133333333333354,1,0
5.199999999999998,0.8702175532024228,40.533333333333346,1,0
5.844444444444442,0.9449363648421493,62.73333333333336,1,0
5.622222222222223,0.8754610544586675,68.93333333333338,2,0
5.9666666666666694,0.7723008048233159,52.011111111111134,2,0
8.777777777777782,0.842243785950313,61.70000000000002,2,0
7.111111111111113,0.8933393459988851,44.21111111111113,2,0
8.65555555555556,0.8620933445704912,58.033333333333346,2,0
7.877777777777779,0.7863542598625902,46.16666666666668,2,0
7.488888888888888,0.8331713104084629,51.133333333333354,2,0
6.411111111111112,0.8230036483641139,40.533333333333346,2,0
6.333333333333332,0.8241795043536505,62.73333333333336,2,0
6.122222222222224,0.9510561357365359,60.74444444444449,1,0
6.311111111111113,0.9278516841944433,61.911111111111154,1,0
5.788888888888892,0.8681589427500157,55.25555555555558,1,0
6.722222222222225,0.9584886697409593,74.30000000000005,1,0
6.055555555555557,0.940203299416277,66.21111111111117,1,0
5.544444444444445,0.9318126390499559,53.277777777777786,1,0
6.311111111111108,0.9319684229063105,62.28888888888887,1,0
6.533333333333333,0.9017052751971053,67.31111111111113,1,0
5.766666666666665,0.9551191856640033,57.500000000000036,1,0
6.199999999999999,0.789626476038468,60.74444444444449,2,0
5.566666666666665,0.8475058550314571,61.911111111111154,2,0
8.911111111111115,0.7868010484510313,55.25555555555558,2,0
6.266666666666667,0.8229338862338864,74.30000000000005,2,0
9.133333333333338,0.8517194294707634,66.21111111111117,2,0
12.877777777777785,0.7692283901797411,53.277777777777786,2,0
5.355555555555558,0.8120543017938874,62.28888888888887,2,0
6.300000000000001,0.8700600956727838,67.31111111111113,2,0
6.511111111111112,0.8285825635279718,57.500000000000036,2,0
6.1333333333333355,0.9483047807413009,59.244444444444476,1,0
5.411111111111113,0.9486671898298923,46.544444444444444,1,0
6.588888888888889,0.8418507040954036,64.9666666666667,1,0
6.611111111111113,0.9631045351198397,75.14444444444452,1,0
6.044444444444445,0.9339679252328421,54.666666666666664,1,0
6.01111111111111,0.9380557556877077,57.34444444444446,1,0
6.333333333333334,0.9299476805373105,61.977777777777796,1,0
6.9444444444444455,0.9097797205712963,82.34444444444446,1,0
6.17777777777778,0.9529812617711763,63.35555555555559,1,0
5.944444444444442,0.8349843547001761,59.244444444444476,2,0
4.644444444444445,0.8423409921984059,46.544444444444444,2,0
6.4999999999999964,0.7966982280418804,64.9666666666667,2,0
6.144444444444444,0.824012887782,75.14444444444452,2,0
8.355555555555558,0.8415328125702605,54.666666666666664,2,0
13.455555555555563,0.7429615519603467,57.34444444444446,2,0
4.766666666666665,0.8503098222044375,61.977777777777796,2,0
5.344444444444443,0.8524995136178819,82.34444444444446,2,0
7.444444444444445,0.7505232256469366,63.35555555555559,2,0
6.300000000000003,0.9466231605167784,66.32222222222225,1,0
5.455555555555556,0.9470420465277546,48.98888888888891,1,0
6.611111111111112,0.8743908021689613,66.34444444444449,1,0
5.933333333333334,0.966223024978124,58.84444444444446,1,0
6.655555555555558,0.9245602531609102,66.92222222222226,1,0
4.977777777777777,0.950714595722324,39.95555555555557,1,0
7.499999999999998,0.9154713466792475,83.14444444444449,1,0
7.766666666666666,0.903049199930915,111.0555555555556,1,0
6.100000000000003,0.9525245982529081,55.21111111111113,1,0
7.055555555555556,0.8634929092526524,66.32222222222225,2,0
5.788888888888887,0.8409474444359767,48.98888888888891,2,0
7.88888888888889,0.8032282548805048,66.34444444444449,2,0
7.711111111111111,0.8378075229067917,58.84444444444446,2,0
7.955555555555554,0.7900351352495452,66.92222222222226,2,0
11.93333333333333,0.6694080923652465,39.95555555555557,2,0
5.111111111111111,0.8515099470445116,83.14444444444449,2,0
5.3333333333333295,0.9089608904881402,111.0555555555556,2,0
6.466666666666669,0.7557058295573055,55.21111111111113,2,0
6.11111111111111,0.9517213911016124,61.35555555555556,1,0
5.533333333333333,0.9456214083540613,49.3111111111111,1,0
6.333333333333332,0.8893874889097821,66.00000000000001,1,0
6.011111111111112,0.964264112219815,60.03333333333336,1,0
5.977777777777776,0.9275374923237617,60.6888888888889,1,0
5.133333333333333,0.9387168155701379,42.71111111111112,1,0
7.144444444444446,0.9195646391558159,72.74444444444441,1,0
6.844444444444447,0.9277702653822036,81.60000000000007,1,0
5.277777777777777,0.9563185586281422,43.344444444444456,1,0
6.233333333333334,0.8380446810543853,61.35555555555556,2,0
5.233333333333333,0.835481557110917,49.3111111111111,2,0
6.833333333333331,0.7904258916075685,66.00000000000001,2,0
8.466666666666665,0.8434788415012919,60.03333333333336,2,0
7.466666666666666,0.8281218412334295,60.6888888888889,2,0
11.27777777777778,0.7555444890544464,42.71111111111112,2,0
5.277777777777778,0.839598937039986,72.74444444444441,2,0
5.899999999999997,0.8295458406215928,81.60000000000007,2,0
7.1444444444444475,0.8118179448953894,43.344444444444456,2,0
6.144444444444446,0.9537941136317379,62.65555555555559,1,0
5.555555555555556,0.9443030220199407,48.4,1,0
6.455555555555556,0.9006265556163656,69.2555555555556,1,0
5.633333333333335,0.9663164648327855,55.766666666666694,1,0
5.688888888888888,0.9364328954921415,55.88888888888891,1,0
5.233333333333336,0.9309497202260085,45.01111111111115,1,0
7.033333333333336,0.9130416980582031,71.05555555555557,1,0
6.87777777777778,0.9258360288017827,83.58888888888896,1,0
5.233333333333333,0.9447495883881571,44.87777777777783,1,0
5.9222222222222225,0.8713146361616629,62.65555555555559,2,0
5.722222222222221,0.8330606001079083,48.4,2,0
6.988888888888884,0.8690741757401143,69.2555555555556,2,0
6.988888888888889,0.868337845757822,55.766666666666694,2,0
7.48888888888889,0.8513813932194095,55.88888888888891,2,0
7.700000000000001,0.7111885484177914,45.01111111111115,2,0
5.800000000000001,0.8339442807103825,71.05555555555557,2,0
5.588888888888886,0.8973480906279869,83.58888888888896,2,0
6.955555555555555,0.7887455298791646,44.87777777777783,2,0
6.0444444444444425,0.958616239268279,59.00000000000003,1,0
5.411111111111113,0.9489331868558355,45.32222222222223,1,0
6.5888888888888895,0.9010428039996299,70.74444444444444,1,0
5.411111111111114,0.9716451087812646,52.70000000000005,1,0
5.588888888888887,0.9391448642218497,53.50000000000001,1,0
4.88888888888889,0.9340250426823399,41.13333333333333,1,0
7.055555555555557,0.9124362911928281,73.25555555555559,1,0
7.311111111111113,0.9257498326328195,89.4666666666667,1,0
5.433333333333333,0.9450381108425554,45.72222222222222,1,0
5.833333333333331,0.8746351431970292,59.00000000000003,2,0
6.055555555555558,0.8206815775646014,45.32222222222223,2,0
6.566666666666663,0.8651262872224386,70.74444444444444,2,0
6.977777777777778,0.8672311564219594,52.70000000000005,2,0
7.788888888888886,0.8616749137512023,53.50000000000001,2,0
8.333333333333334,0.6666777156966024,41.13333333333333,2,0
6.077777777777778,0.8406488979671659,73.25555555555559,2,0
6.233333333333332,0.89444335972118,89.4666666666667,2,0
7.11111111111111,0.795719948862843,45.72222222222222,2,0
5.999999999999997,0.960115994637001,56.73333333333333,1,0
5.55555555555556,0.9475189126467519,48.3555555555556,1,0
6.5888888888888895,0.9041305124674188,68.41111111111117,1,0
5.455555555555557,0.9724329640169547,48.81111111111114,1,0
5.8666666666666645,0.9412680454153076,57.0,1,0
4.966666666666667,0.9367092605342447,38.966666666666676,1,0
7.877777777777779,0.9050478193367196,91.10000000000004,1,0
7.600000000000001,0.9301923537023649,93.80000000000004,1,0
5.444444444444445,0.9393780022311037,45.82222222222225,1,0
5.977777777777776,0.8811277948737464,56.73333333333333,2,0
6.022222222222222,0.8129145167227427,48.3555555555556,2,0
5.977777777777779,0.855359101890578,68.41111111111117,2,0
7.633333333333334,0.8725486617322853,48.81111111111114,2,0
8.0,0.8738231633997909,57.0,2,0
8.322222222222223,0.5941087800109323,38.966666666666676,2,0
5.888888888888888,0.8455207916941265,91.10000000000004,2,0
6.433333333333334,0.8685064530559018,93.80000000000004,2,0
6.433333333333334,0.833871384890882,45.82222222222225,2,0
21.366666666666667,0.26925901012089837,1265.5666666666666,1,0
23.27777777777778,0.22043182242531698,1381.1666666666665,1,0
5.855555555555555,0.8768749590209836,57.61111111111113,1,0
19.87777777777778,0.41160897253938905,1060.6111111111109,1,0
22.888888888888893,0.2889499137281586,1300.4000000000005,1,0
4.71111111111111,0.8793148470968515,38.00000000000002,1,0
15.6,-0.012131654951448715,712.1333333333336,1,0
22.877777777777794,0.40068667924595186,1287.7888888888897,1,0
5.200000000000001,0.9162732694079132,47.44444444444444,1,0
6.377777777777777,0.8460239371466335,1265.5666666666666,2,0
6.755555555555555,0.8688165907344036,1381.1666666666665,2,0
6.7333333333333325,0.7197009895644241,57.61111111111113,2,0
5.555555555555555,0.8550276173603822,1060.6111111111109,2,0
4.244444444444446,0.8666941509482077,1300.4000000000005,2,0
6.744444444444444,0.8346311821453477,38.00000000000002,2,0
5.899999999999997,0.8815171288155679,712.1333333333336,2,0
5.633333333333334,0.861443819892911,1287.7888888888897,2,0
7.700000000000001,0.8934650835277113,47.44444444444444,2,0
20.722222222222225,0.34418461453817867,1097.8111111111111,1,0
23.07777777777778,0.24960667742769974,1203.788888888889,1,0
5.92222222222222,0.8292606658837904,54.43333333333331,1,0
22.311111111111117,0.21494410977898035,1315.8,1,0
23.222222222222236,0.27667793665296386,1311.6222222222227,1,0
6.51111111111111,0.814054067077872,68.60000000000002,1,0
14.933333333333335,0.3525687804422529,674.4888888888888,1,0
12.455555555555563,0.5889903248287671,358.7666666666668,1,0
6.433333333333331,0.9185060044660953,67.56666666666669,1,0
6.488888888888887,0.895175297028942,1097.8111111111111,2,0
8.877777777777775,0.8098681126176914,1203.788888888889,2,0
7.7555555555555555,0.6467663729881544,54.43333333333331,2,0
5.533333333333335,0.7789283564117999,1315.8,2,0
5.533333333333334,0.8181986727062045,1311.6222222222227,2,0
6.2,0.7084544806597957,68.60000000000002,2,0
5.800000000000002,0.8765367947372251,674.4888888888888,2,0
4.7555555555555555,0.8071195575095732,358.7666666666668,2,0
4.866666666666667,0.8102660998267988,67.56666666666669,2,0
23.37777777777778,0.2389300821858275,1442.488888888889,1,0
25.188888888888894,0.2184003552137638,1558.9444444444446,1,0
5.644444444444447,0.8542376648392356,52.46666666666671,1,0
17.7,0.4411215000796758,827.6555555555556,1,0
23.92222222222222,0.30971862180903087,1316.5,1,0
5.344444444444444,0.8686058010939139,49.23333333333334,1,0
16.855555555555554,0.23731666906106483,763.8777777777777,1,0
23.766666666666673,0.26978589294812905,1388.9888888888893,1,0
3.788888888888889,0.8458167541640722,27.500000000000014,1,0
4.333333333333333,0.8735006440089825,1442.488888888889,2,0
7.722222222222224,0.792371751661061,1558.9444444444446,2,0
7.055555555555556,0.6941637268080982,52.46666666666671,2,0
5.633333333333333,0.8387945672287734,827.6555555555556,2,0
7.377777777777777,0.7950417469492616,1316.5,2,0
6.755555555555555,0.8101922704804125,49.23333333333334,2,0
4.522222222222221,0.8959629687027929,763.8777777777777,2,0
5.5111111111111075,0.7735148768634528,1388.9888888888893,2,0
6.966666666666669,0.8986106263251938,27.500000000000014,2,0
22.64444444444444,0.37677050679416113,1386.1333333333332,1,0
23.588888888888903,0.2691927827947913,1323.4555555555562,1,0
6.533333333333335,0.8211352000430138,66.53333333333333,1,0
20.233333333333338,0.32310286595925475,1082.9222222222222,1,0
23.522222222222222,0.2621967965543915,1343.0777777777778,1,0
4.988888888888888,0.8741734887198087,39.033333333333324,1,0
18.177777777777777,0.368033378385707,958.1333333333334,1,0
18.955555555555563,0.39435417782452425,927.0000000000003,1,0
3.677777777777776,0.8483730802727951,21.633333333333333,1,0
6.188888888888888,0.8003761442539955,1386.1333333333332,2,0
7.022222222222221,0.7684293654891715,1323.4555555555562,2,0
5.988888888888889,0.7902607665087288,66.53333333333333,2,0
5.533333333333334,0.8761495387572376,1082.9222222222222,2,0
6.944444444444447,0.7967132258266244,1343.0777777777778,2,0
6.888888888888889,0.7393243411238193,39.033333333333324,2,0
5.71111111111111,0.8175388497808477,958.1333333333334,2,0
5.788888888888887,0.8536452811566573,927.0000000000003,2,0
6.799999999999999,0.7989448658699834,21.633333333333333,2,0
6.7111111111111095,0.8834022428550664,66.75555555555557,1,0
6.744444444444442,0.8567220712443494,74.58888888888887,1,0
5.477777777777778,0.8915244513903196,52.94444444444446,1,0
5.433333333333333,0.8087549070064215,46.633333333333354,1,0
3.8111111111111122,0.8186329468193508,25.63333333333334,1,0
5.788888888888889,0.8765045002279785,54.922222222222224,1,0
5.499999999999997,0.8268513946576044,49.67777777777775,1,0
6.222222222222221,0.9073934314152023,69.53333333333332,1,0
4.688888888888888,0.9265485915745159,45.57777777777779,1,0
6.322222222222219,0.858529935996286,66.75555555555557,2,0
6.955555555555554,0.8271320541980133,74.58888888888887,2,0
7.855555555555556,0.8383088199870756,52.94444444444446,2,0
5.67777777777778,0.8130198989199227,46.633333333333354,2,0
5.5555555555555545,0.751651150948404,25.63333333333334,2,0
8.58888888888889,0.8074281583993638,54.922222222222224,2,0
6.311111111111113,0.8568879103830112,49.67777777777775,2,0
5.699999999999999,0.9181511696835436,69.53333333333332,2,0
7.8555555555555525,0.6981200996699412,45.57777777777779,2,0
5.577777777777777,0.8249262241163048,52.1777777777778,1,0
5.277777777777779,0.8570750854610867,45.54444444444446,1,0
6.844444444444445,0.802933976718384,74.60000000000005,1,0
6.611111111111111,0.7715068628826585,76.90000000000002,1,0
7.199999999999998,0.8864905279307098,77.93333333333337,1,0
4.07777777777778,0.9137208693602031,30.744444444444454,1,0
5.355555555555556,0.9719715098128492,44.48888888888893,1,0
5.244444444444444,0.9669381140202482,47.55555555555557,1,0
5.955555555555561,0.9131921596437811,62.86666666666673,1,0
6.977777777777777,0.8245776232566544,52.1777777777778,2,0
5.333333333333331,0.8855463339476956,45.54444444444446,2,0
10.166666666666668,0.8509723326353908,74.60000000000005,2,0
3.7333333333333334,0.8453014155036398,76.90000000000002,2,0
6.244444444444444,0.7282289817240902,77.93333333333337,2,0
5.011111111111111,0.9143279566507337,30.744444444444454,2,0
5.022222222222222,0.8121263457086697,44.48888888888893,2,0
5.633333333333333,0.8141389122514153,47.55555555555557,2,0
8.244444444444445,0.8190196868329009,62.86666666666673,2,0
5.488888888888888,0.8608759415213225,55.46666666666669,1,0
4.844444444444446,0.7378231233393755,41.71111111111112,1,0
5.111111111111109,0.9110896145913475,43.80000000000001,1,0
5.322222222222221,0.8953353163691443,43.45555555555557,1,0
6.833333333333329,0.8199477874443027,85.1,1,0
6.32222222222222,0.9066127047796484,64.2777777777778,1,0
5.777777777777778,0.890338797105944,52.644444444444474,1,0
5.299999999999998,0.9181719093990584,47.92222222222224,1,0
7.422222222222223,0.9488996960950311,89.26666666666675,1,0
8.988888888888887,0.7676566503041959,55.46666666666669,2,0
7.255555555555557,0.8263250025222296,41.71111111111112,2,0
6.711111111111113,0.7744191942472575,43.80000000000001,2,0
6.177777777777779,0.8661034702522521,43.45555555555557,2,0
6.3666666666666645,0.8231051471667294,85.1,2,0
10.011111111111115,0.753229856218263,64.2777777777778,2,0
